Label	Type	Id
Nederlandse Vereniging van Rekenkamers en Rekenkamercommissies ter beoordeling van het beste rekenkamerrapport van lokale overheden	Org	601
Stichting Albeda leerstoel	Org	602
OBS Ontwikkelingsbedrijf Spoorzone Delft B V	Org	603
ële positie ADO Den Haag	Org	604
NLPVF Nederlands Literair Productie en Vertalingenfonds	Org	605
conflict streekvervoer	Org	606
Centrum voor Ontwikkelingsprogrammering	Org	607
NEI Nederlands Economisch Instituut te Rotterdam	Org	608
secretaris generaal UNCTAD United Nations Conference on Trade and Development	Org	609
generaal VN Verenigde Naties	Org	610
VN gezant voor duurzame ontwikkeling en van secretaris generaal Kofi Annan	Org	611
ISS Institute of Social Studies te s Gravenhage	Org	612
VN gezant in Soedan	Org	613
Socialisme en Democratie	Org	614
Council Interpeace te Genève	Org	615
IKV Interkerkelijk Vredesberaad	Org	616
SID Society for International Development te Rome	Org	617
Internationale Spectator	Org	618
X  Y beweging	Org	619
Wending	Org	620
Commission on the Churches Participation in Development Wereldraad van Kerken	Org	621
IGGI Intergouvernemtele Groep voor Indonesië	Org	622
International Commission for the Study of Communication Problems	Org	623
Advisory Group on Economic Matters	Org	624
Raad voor de Zaken van Overheid en Samenleving	Org	625
Brandt	Org	626
ISS Institute for Social Studies	Org	627
Genève	Org	628
chairman Global Coalition for Africa	Org	629
Commission on Global Governance commissie Carlsson Ramphal	Org	630
Independent Commission on Population and the Quality of Life Commissie De Lourdes Pintasilgo	Org	631
IIED International Institute for Environment and Development te London	Org	632
Rode Kruis Klimaatcentrum	Org	633
WSSCC Water Supply and Sanitation Collaborative Council te Genèva	Org	634
Economische and duurzame ontwikkeling ISS	Org	635
VON Vluchtelingenorganisaties Nederland	Org	636
The University for Peace  door VN gestichte universiteit te San José	Org	637
Zandvliet	Org	638
CHJO Christelijk Historische Jongeren Organisatie	Org	639
SSR Sociëtas Studiosorum Reformatorum te Rotterdam	Org	640
Shearman & Sterling te New York	Org	641
Prof Dr I Samkalden	Org	642
Europa Instituut	Org	643
recht van de internationale organisaties 	Org	644
Europees Recht	Org	645
Europese Gemeenschap te Tokio	Org	646
Milieuzaken	Org	647
Rijksuniversiteit Leiden	Org	648
Internationaal en Europees Universiteit van Tilburg	Org	649
Europees recht en  Grotius Instituut	Org	650
Commissie Staatsrecht D 66	Org	651
D 66	Org	652
College van Universiteit Leiden	Org	653
Gemeenschappelijke Raadgevende Commissie voor overleg tussen EXTEC Technologisch Centrum van European Space Agency en de Nederlandse overheid	Org	654
Advisory Board 3i Benelux private equity onderneming	Org	655
APCO Worldwide s International Advisory Council	Org	656
Continental Gas Storage	Org	657
Salzburg Global Seminar	Org	658
NGIZ Nederlands Genootschap voor Internationale Zaken	Org	659
Advisery Board Common Market Law Review	Org	660
Common Market Law Review	Org	661
Volkenrechtelijke Vraagstukken	Org	662
plaatsvervanger Arrondissementsrechtbank te Groningen	Org	663
Europese Beweging in Nederland	Org	664
Commissie van Civiele en Militaire Deskundigen inzake Nederlandse Defensie commissie van Rijckevoorsel	Org	665
Executive Committee Centre for European Policy Studies te Brussel	Org	666
College van Curatoren Nederlands Economisch Instituut	Org	667
Adviescommissie Internationale Zaken	Org	668
NautaDutilh	Org	669
Leidse studentenvereniging Minerva	Org	670
Nieuwe of Litteraire Sociëteit De Witte te s Gravenhage	Org	671
plaatsvervanger Arrondissementsrechtbank te s Gravenhage	Org	672
Stichting De Ombudsman	Org	673
Centrale Raad van de Academies voor Bouwkunst	Org	674
College van Advies	Org	675
Stichting Pro Civitate Rijksuniversiteit Leiden	Org	676
Algemene Reclasseringsvereniging	Org	677
Aids fonds	Org	678
Stichting Drugsbeleid	Org	679
Research Committee on Sociology of Law van de International Sociological Assocation	Org	680
Stichting Nouvelles Images	Org	681
Forum 2001	Org	682
Vrienden van het Schönberg Kwartet	Org	683
Stichting WIA	Org	684
Stichting Frieda te Breda	Org	685
Fridtjof Nansenhuis te Göttingen	Org	686
Hollandsche Maatschappij der Wetenschappen	Org	687
inspecteur van s Rijks belastingen	Org	688
s Rijks belastingen	Org	689
Koninklijke Shell Groep	Org	690
Biliton concern	Org	691
Koninklijke Shell te Londen	Org	692
Cool Devision	Org	693
Shell Nederland B V te Rotterdam	Org	694
Coopers & Lybrand Dijker van Dien	Org	695
Europeam Tax Services Coopers & Lybrand Europe te Amsterdam	Org	696
CTSV College van Toezicht sociale verzekeringen	Org	697
Internationale Projectontwikkeling Duurzame Energie	Org	698
NUON	Org	699
College Sanering Zorginstellingen	Org	700
GGZ Westelijk Noord Brabant te Bergen op Zoom	Org	701
Koepel van Nederlandse Verenigingen van Gepensioneerden	Org	702
Turmac B V	Org	703
EDCS Economical Development Cooperative Society	Org	704
BBI Budget Bewakings Instituut 	Org	705
KNVB	Org	706
KNVB Koninklijke Nederlandse Voetbalbond	Org	707
Stichting Prioriteit Staal Participaties	Org	708
KNAU Koninklijke Nederlandse Atletiek Unie	Org	709
NVOG Nederlandse Vereniging van Organisaties van Gepensioneerden	Org	710
ALO  Algemeene Lichamelijke Ontwikkeling te Rotterdam	Org	711
ASC  Ajax Sportman Combinatie te Oegstgeest	Org	712
Unitas te Gorinchem	Org	713
R K voetbalvereniging Aeolus te Rotterdam	Org	714
Nederlands	Org	715
Gemeenteraad van Middelburg	Org	716
1974 van maatschappelijk werk van Middelburg	Org	717
ARP kiesvereniging Middelburg	Org	718
Christen Democratische Verkenningen	Org	719
Zeeuwse Leergangen te Middelburg	Org	720
Zeeuws Consultatieburo voor Alcohol en Drugs	Org	721
Stichting Instituut voor Hoger Beroepsonderwijs Zeeland	Org	722
Hervormde Raad voor Zaken van Overheid en Samenleving	Org	723
Stichting Nederland Museumland 1988	Org	724
Vereniging Milieuhygiëne	Org	725
NBLC	Org	726
Scoop	Org	727
Burgemeester van s Gravenhage	Org	728
Prof B M Telders Stichting	Org	729
Stichting Montesquieu	Org	730
Nicis Institute	Org	731
Korpsbeheerdersberaad	Org	732
Haaglanden	Org	733
IICD International Institute for Communication and Development	Org	734
Leerstoel sociale geschiedenis	Org	735
Roosevelt Stichting	Org	736
Aspen Atlantic Group	Org	737
Internationaal Perscentrum Nieuwspoort	Org	738
Comité Nederlandse Veteranendag	Org	739
Adviesraad Nederland Ruslandjaar 2013	Org	740
Nationaal Comité 200 jaar Koninkrijk der Nederlanden	Org	741
N V RCC Rijks Computer Centrum	Org	742
N V SDU Staatsdrukkerij en uitgeverij	Org	743
Expertise Centrum	Org	744
Stella	Org	745
Nederlands Instituut voor Kunsteducatie	Org	746
commissie School voor Openbaar te s Gravenhage	Org	747
Rijksdienst	Org	748
BNG Bank van Nederlandse Gemeenten	Org	749
College van Secretarissen Generaal	Org	750
VNG commissie Gemeentewet en Grondwet	Org	751
ördinator aanleg gaspijpleiding van Turkije naar Oostenrijk Nabucco project	Org	752
Stadsgewest Haaglanden	Org	753
De Typhoon	Org	754
Noordhollands Dagblad	Org	755
Gemeenteraad van Zwaag	Org	756
Gemeenteraad van Hoorn	Org	757
Hoorn	Org	758
ën en grondbedrijf van Hoorn	Org	759
Burgemeester van Diemen	Org	760
Burgemeester van Velsen	Org	761
Burgemeester van Vlissingen	Org	762
Burgemeester van Niedorp	Org	763
Recreatie Centra Nederland	Org	764
Bond Heemschut	Org	765
Stichting Filmhuis Hoorn	Org	766
Vluchtelingenwerk Nederland	Org	767
Rijks Brandweer Academie	Org	768
Brandweer Amsterdam en omstreken	Org	769
IJmond	Org	770
Academisch Ziekenhuis van de Universiteit van Amsterdam	Org	771
Huis aan de Amstel te Amsterdam	Org	772
Landelijk Fietsplatform	Org	773
Stichting Jong Zeeuws Talent	Org	774
Stichting Max Havelaar	Org	775
Rehavo b v	Org	776
Relatiebeheer en Advies Robeco Groep	Org	777
Customer Relation Services Robeco Groep	Org	778
Gemeenteraad van Schiedam	Org	779
Robeco Groep	Org	780
Productontwikkeling beleggingen	Org	781
A H de Swart Holding B V  groot aandeelhouder Onroerend Goed BV en Renovatie en Onderhouds BV te Schiedam	Org	782
Commerzbank	Org	783
LCJ	Org	784
Stichting Pensioenfonds Robecam	Org	785
Royal Chartered Institute of Marketing	Org	786
GGD Schiedam Vlaardingen	Org	787
Woningstichting Noordvest Schiedam	Org	788
Stichting Pensioenfonds WSN Schiedam	Org	789
Nederlands Instituut voor Marketing aangelegenheden	Org	790
ële beheerszaken	Org	791
ONS Groep te Schiedam	Org	792
FAO Wereldvoedselorganisatie te Chiclayo Peru	Org	793
Landbouwhogeschool te Wageningen	Org	794
ZWO WOTRO promotie onderzoek naar sociaal economische ontwikkelingen van de landbouw in Italië en Peru	Org	795
FNZ Koninklijke Nederlandse Zuivelbond	Org	796
Unie van Waterschappen	Org	797
Campina Melkunie	Org	798
BGA Beleidsrendement te s Gravenhage	Org	799
Stichting DBC Onderhoud te Utrecht	Org	800
Twente Milieu N V  te Enschede	Org	801
Associatie Europese Zuivelindustrie Assilec	Org	802
VAI Voedselverwerkende en Agrarische Industrie	Org	803
NIZO Nederlands Instituut voor Zuivelonderzoek	Org	804
Waarderingskamer	Org	805
Stichting DOEN	Org	806
NIAF Nederlands Instituut voor Animatiefilm	Org	807
Stichting EMPLOOI	Org	808
Circulus Holding B V 	Org	809
Stichting Doen van de Postcodeloterij	Org	810
NJHC Nederlandse Jeugdherbergcentrale	Org	811
Gemeenteraad van Wormer	Org	812
Sociale Werkvoorziening te Amsterdam	Org	813
Dienst Sociale Werkvoorziening	Org	814
Gedeputeerde Staten belast met ruimtelijke ordening	Org	815
Commissaris van de Koningin in Drenthe	Org	816
Burgemeester van Leeuwarden	Org	817
Burgemeester van Hoogeveen	Org	818
Inhoud	Org	819
Adviescommissie Water	Org	820
Wageningen Universiteit en Researchcentrum	Org	821
Shell Nederland	Org	822
Omrin	Org	823
Governing Board Unesco IHE	Org	824
Noorderbreedte	Org	825
Stuurgroep Schiphol	Org	826
ROM Projekt IJmeer	Org	827
Randstad Overleg Ruimtelijke Ordening	Org	828
hoc commissie van de RARO voor Europees Beleid	Org	829
RARO voor Stedelijke Gebieden	Org	830
Auditcommissie Stads en Streekvervoer	Org	831
Raad van Beheer IBG Informatie Beheer Groep	Org	832
Rijks Volkshuisvestingscommissie	Org	833
Raad voor Natuurbeheer	Org	834
Forum voor Europese Ruimtelijke Ordening	Org	835
Marshall Memorial Program for the Netherlands	Org	836
Eerlijk HandelsHandvest 	Org	837
Copernicusonderzoeksinstituut 	Org	838
Thorbecke College 	Org	839
Architectuur Lokaal	Org	840
Foster Parents Plan	Org	841
Academisch Ziekenhuis Groningen vanaf 2007 Universitair Medisch Centrum Groningen	Org	842
Stichting Kenniscentrum MVO Maatschappelijk Verantwoord Ondernemen	Org	843
Rijksuniversiteit Groningen	Org	844
Wetsus	Org	845
Commissie evaluatie AIVD	Org	846
Stichting Instituut GAK	Org	847
WPG Uitgevers	Org	848
Joke Smit Prijs	Org	849
Afvalsturing Friesland	Org	850
Bos en Lommerplein Amsterdam	Org	851
MNP Milieu en Natuurplanbureau	Org	852
Planbureau voor de Leefomgeving	Org	853
Raad voor de Wadden	Org	854
Comité van Aanbeveling Conferentie time to abolish war peace is a human right	Org	855
Comité van Aanbeveling project: 2003 jaar van de boerderij	Org	856
Comité van Aanbeveling symposium Nederland: van mainport naar brainport? 	Org	857
Comité van Aanbeveling Stichting Arnhem Architecturel Animation Award A4	Org	858
Landbouwvoorlichtingsdienst te Eindhoven	Org	859
landbouwattaché permanente vertegenwoordiging van het Koninkrijk der Nederlanden bij de EEG Europese Economische Gemeenschappen te Brussel	Org	860
NCB Noordbrabantse Christelijke Boerenbond	Org	861
Permanente Vertegenwoordiging van het Koninkrijk der Nederlanden bij de EG Europese Gemeenschappen te Brussel	Org	862
KRO Katholieke Radio Omroep	Org	863
Burgemeester van Eindhoven	Org	864
Nunza  Nunhem Zaden B V te Haelen	Org	865
Terraveen B V	Org	866
Wijn Bouw	Org	867
é Europese Gemeenschappen	Org	868
Instituut voor Doven te Sint Michielsgestel	Org	869
Stichting Diergeneeskundig Onderzoek	Org	870
COZ Centraal Orgaan Zuivelcontrole	Org	871
Nederlands Belgische vereniging	Org	872
Nederlandse baksteenindustrie	Org	873
11e jaarvergadering IFAD Internationaal Fonds voor Landbouwontwikkeling	Org	874
Comité van Aanbeveling Stichting Voedsel voor Russen	Org	875
Foruminvest B V te Naarden	Org	876
Kl van den Berg B V te IJsselmuiden	Org	877
Heveco B V te Horst	Org	878
VKMO Verband van Katholieke Maatschappelijke Organisaties	Org	879
SKN Stichting Katholieke Noden	Org	880
Cargill te Amsterdam	Org	881
NOS Nederlandse Omroep Stichting	Org	882
Tetra Pak Alfa Laval te Nieuwegein	Org	883
Sobel te Son	Org	884
Stichting Nationale Boomfeestdag	Org	885
Stichting Administratiekantoor Grontmij	Org	886
Radboudstichting wetenschappelijk Onderwijsfonds	Org	887
Fontys Hogescholen	Org	888
Cehave te Veghel	Org	889
Stichting Toezicht en Administratiekantoor Tectona te Amsterdam	Org	890
Floriade 2002	Org	891
Goodwood Holding N V te Amsterdam later Quadris Holding NV te Hoofddorp	Org	892
BVE raad landelijke brancheorganisatie van instellingen voor beroepsonderwijs en volwasseneneducatie	Org	893
ACOA Aviescommissie Onderwijs Arbeidsmarkt	Org	894
Platform Hout Nederland	Org	895
Adviesraad Ernst & Young	Org	896
Stichting Nederland Nieuw Zeeland	Org	897
Rabobank Nederland	Org	898
Kokkelvisserij	Org	899
Commissie van Toezicht voor de SHO Samenwerkende Hulporganisaties	Org	900
SAF Stakeholders Advies Forum inzake de herstructurering van het Kanaal Gent Terneuzen	Org	901
Evaluatiecommissie Schipholbeleid	Org	902
Heveco B V	Org	903
Den Ouden B V te Schijndel	Org	904
Waterplan Westland	Org	905
Katholieke Studentenvereniging Sint Franciscus Xaverius te Wageningen	Org	906
De Stem te Oosterhout Breda	Org	907
DAF Van Doorne s Automobiel Fabriek	Org	908
Voorwaarts	Org	909
Bedrijfsledengroep van de Industriebond NVV Nederlands Verbond van Vakverenigingen bij DAF	Org	910
Schenker BTL Nederland	Org	911
NIMO Nederlands Instituut Maatschappelijke Opbouw	Org	912
Van Casteren Transport Tilburg	Org	913
Centrum voor Verkeerskunde Technische Hogeschool te Delft	Org	914
Toezicht Staatsdrukkerij en uitgeversbedrijf	Org	915
Scansped Holland te Tilburg	Org	916
N V Nederlandse Spoorwegen	Org	917
SWOV Stichting Wetenschappelijk Onderzoek Verkeersveiligheid	Org	918
Hogeschool Brabant	Org	919
Adviescommissie Abw Staten Generaal	Org	920
Stichting Moerdijkse Hoek	Org	921
Vialle B V	Org	922
Adviescommissie Schippersinternaten	Org	923
Nederlandse Bank van Suid Afrika te Pretoria Zuid Afrika	Org	924
Imperial Chemical Industries te Johannesburg Zuid Afrika	Org	925
Nieuw Guinea	Org	926
Kepi Nieuw Guinea	Org	927
afdelingshoofd van Mappi Nieuw Guinea	Org	928
BVD Binnenlandse Veiligheidsdienst	Org	929
OESO Organisatie voor Economische Samenwerking en Ontwikkeling te Parijs	Org	930
Wereldbank te Washington VS	Org	931
Stichting Voorlichting Crematoriumbouw	Org	932
Hoogheemraadschap van Schieland	Org	933
Stuurgroep Impactstudie Medefinancieringsprogramma Ontwikkelingssamenwerking	Org	934
Stichting Prinsjesdag Ontbijt	Org	935
Adviescommissie Werelddiakonaat van de Nederlandse Hervormde Kerk	Org	936
Stichting Instandhouding Erediensten Prinsekerk Rotterdam	Org	937
CIO Interkerkelijk Contact in Overheidszaken	Org	938
NIHA Nederlands Economisch Historisch Archief	Org	939
Stichting Onderzoek Wereldvoedselvoorziening	Org	940
Vereniging Christelijke Bibliotheek Blinden en Slechtzienden voorheen: voor aangepaste lectuur en informatie	Org	941
Identiteitsraad	Org	942
Adviescommissie Decentralisatie impuls	Org	943
Commissie Onderzoek Financiële positie omroepen	Org	944
Strategische Heroriëntatie Ziekenhuizen	Org	945
Maastricht	Org	946
Stuurgroep Regionaal Politiebudget	Org	947
Arbeidsvoorzieningswet	Org	948
Mediabeleid	Org	949
Zuid Hollandse Ceteco affaire	Org	950
Johannes Calvijn te Delft	Org	951
Civitas Studiosorumin Fundamento Reformato	Org	952
attaché te New Delhi	Org	953
Londen	Org	954
Accra Ghana	Org	955
Permanente Vertegenwoordiging bij de Noord Atlantische Raad te Brussel	Org	956
Européen voor de Europese Politieke Samenwerking	Org	957
generaal WEU West Europese Unie	Org	958
ELDR	Org	959
Liberale Internationale	Org	960
Nord Stichting	Org	961
Commissie Europese Integratie	Org	962
Ars Aequi	Org	963
Vereniging Wilhelmina kinderziekenhuis te Utrecht	Org	964
World Veterans Foundation	Org	965
Stichting Vredespolitiek	Org	966
Jason Jongeren Atlantisch Samenwerkingsorgaan	Org	967
Nederland van Eurodéfence	Org	968
Stichting Nederland Roemenië	Org	969
NGIZ Nederlands Genootschap Internationale Zaken	Org	970
NFSG Nationaal Fonds Sport Gehandicapten	Org	971
EBN Europese Beweging Nederland	Org	972
CEPS Centre for European Security Studies	Org	973
CEPS Centre for European Policy Studies te Brussel	Org	974
Revaho te Maasland	Org	975
Governing Board SIPRI Stockholm International Peace Research Institute 	Org	976
Utrechtsch Studenten Corps	Org	977
Koninklijk Kweekbedrijf en Zaadhandel D J van der Have B V te Kapelle Zld	Org	978
Openbare lagere school te Heinkenszand Zld	Org	979
Rijks Pedagogische Academie te Middelburg	Org	980
Gemeenteraad van Borsele	Org	981
Zeeuwese Eilanden	Org	982
De Drie Ambachten	Org	983
Zeeuws Vlaanderen	Org	984
Gemeenteraad van Reimerswaal	Org	985
CHU kiesvereniging Borsele	Org	986
CHU	Org	987
Unieraad CHU	Org	988
CJMV Christelijke Jonge Mannenvereniging 	Org	989
Nederlandse Hervormde Kerk te Heinkenszand	Org	990
kerkvoogd Nederlandse Hervormde Kerk te Heinkenszand	Org	991
Oranjevereniging te Heinkenszand	Org	992
en jeugdorkerst Euterpe te Heinkenszand	Org	993
CBOB Christelijke Bond van Ondernemers in de Binnenvaart	Org	994
Psychiatrisch Ziekenhuis Zeeland	Org	995
NPRC Stichting Nederlandse Particuliere Rijnvaartcentrale	Org	996
Scouting te Heinkenszand	Org	997
R K Zeeuwse Koorschool	Org	998
Nederlandse Stichting voor Toegepast Marine Onderzoek	Org	999
NVOZ Nederlandse Vereniging van Ongevallen en Ziekteverzekeraars	Org	1000
ZOM Zeeuwse Ontwikkelingsmaatschappij	Org	1001
NVVA Nederlandse Vereniging van Automobiel Assuradeurs	Org	1002
Stichting World Fish Center Neeltje Jans	Org	1003
Stavibell te Middelburg	Org	1004
Algemene Zeeuwse Verzekeringsmaatschappij	Org	1005
PTT later KPN Telecom International	Org	1006
Koninklijke Schippersvereniging Schuttevaer 	Org	1007
Stichting Watertransport	Org	1008
Koninklijke Van der Have Groep B V te Kapelle	Org	1009
Stichting Zeeuwse Dialecten	Org	1010
College van Toezicht	Org	1011
Stavibell te s Gravenpolder	Org	1012
Terra sub mare	Org	1013
Stichting Marine Cultures te Yerseke	Org	1014
Stichting Medicopter  geneeskundig luchttransport per helicopter	Org	1015
Stichting Zeeuwse Agrarische Geschiedenis	Org	1016
Sagro te s Heerenhoek	Org	1017
Protestants Christelijk Instituut voor doven Effatha	Org	1018
Roemenië	Org	1019
Philadelphia	Org	1020
Nederlandse Vereniging van kerkvoogden Nederlandse Hervormde Kerk	Org	1021
Oud Stoottroepers	Org	1022
Stichting Maria Magdalenakerk te Goes	Org	1023
Raad van Commisarissen Hillen en Roosen te Amsterdam	Org	1024
Rothuizen	Org	1025
Hemi te Halsteren	Org	1026
Gemeente Reimerswaal	Org	1027
LPZ Logistiek Platform Zeeland	Org	1028
Protestants Christelijk zorgcentrum voor ouderen Poelwijck te s Heer Arendskerke	Org	1029
Koninklijke Maatschappij De Wilhelminapolder	Org	1030
HuAL b v  consultancy	Org	1031
DEMAS	Org	1032
Walcheren	Org	1033
Roemeens Nederlands handelscentrum	Org	1034
