Source	Target	date_in	date_out	rubriek
15627	3892			3611.0
15628	3893	1967-01-01	1968-01-01	3500.0
15628	3894	1969-01-01	1971-01-01	3500.0
15628	3895	1972-01-01	1982-01-01	3500.0
15628	3896	1978-05-09	1994-12-04	3500.0
15628	3896	2010-11-03	2014-01-01	3500.0
15628	3897	1982-01-09	1993-04-27	3500.0
15628	3897	2014-02-01	2016-01-27	3500.0
15628	3898	1993-01-01	1996-01-01	3500.0
15928	3898	1977-01-01	1979-01-01	3500.0
15949	3898	1996-08-15	2010-01-08	3500.0
15979	3898			3611.0
16060	3898	2010-01-01	2012-01-01	3500.0
16148	3898	1992-01-01	1993-01-01	3500.0
16153	3898	2010-01-01	2016-01-01	3500.0
15628	3899	1996-01-01	2016-01-27	3500.0
15628	3900			3610.0
15628	3901			3610.0
15628	3902			3610.0
15628	3903			3611.0
15628	3904			3611.0
15628	3905			3611.0
15628	3906			3611.0
15628	3907			3611.0
15628	3908			3611.0
15628	3909			3611.0
15628	15435	2006-08-17	2006-09-12	-9
15680	15435	2005-06-23	2006-11-29	-9
15629	3910	1971-01-01	2016-01-27	3500.0
15629	3911	1978-01-01	1980-01-01	3500.0
15629	3912	1980-01-01	1983-01-01	3500.0
15629	3913	1983-01-01	1986-01-01	3500.0
15629	3914	1986-01-01	2011-01-05	3500.0
15629	3915	1976-01-01	1981-01-01	3611.0
15629	3916			3611.0
15629	3917			3611.0
15629	3918			3611.0
15629	15436	2004-02-03	2006-11-29	-9
15630	3919	1954-01-01	1961-01-01	3500.0
15630	3920	1962-01-01	1968-01-01	3500.0
15630	3921			3610.0
15630	3922			3610.0
15630	3923			3610.0
15630	3924			3611.0
15630	3925			3611.0
15630	3926			3611.0
15630	3927			3611.0
15630	3928			3611.0
15630	3929	2016-01-04	2016-01-27	3611.0
15630	3930			3611.0
15631	3931	1980-01-05	1982-01-05	3500.0
15761	3931	2011-01-01	2016-01-27	3610.0
15631	3932	1991-01-01	1994-01-01	3500.0
15631	3933	1994-01-01	2012-01-05	3500.0
15631	3934	2011-01-01	2016-01-27	3610.0
15631	3935	2018-01-05	2016-01-27	3610.0
15631	3936	2017-01-04	2016-01-27	3610.0
15631	3937			3610.0
15631	3938	2011-01-03	2016-01-27	3610.0
15631	3939	2011-01-07	2016-01-27	3610.0
15631	3940			3610.0
15631	3941	1988-01-08	1996-01-06	3611.0
15631	3942	2018-01-09	2015-01-09	3611.0
15631	3943	2010-01-09	2011-01-03	3611.0
15631	3944	2011-01-07	2014-01-05	3611.0
15632	3945	1990-01-01	1995-01-01	3500.0
15632	3946	1995-01-01	2012-01-01	3500.0
15632	3947			3510.0
15632	3948			3611.0
15632	3949			3611.0
15632	3950			3611.0
15632	3951	2016-01-04	2016-01-27	3611.0
15632	3952	2016-01-04	2016-01-27	3611.0
15632	3953			3611.0
15632	3954			3611.0
15632	3955			3900.0
15633	3956			3500.0
15633	3957			3500.0
15633	3958	1982-01-01	2012-01-01	3500.0
15804	3958	1994-12-04	1998-04-14	3500.0
15985	3958	1970-01-09	1972-01-11	3500.0
16091	3958	1994-01-04	2012-01-01	3500.0
15633	3959	1982-01-01	2012-01-01	3520.0
15633	3960			3520.0
15634	3961	1992-01-09	1995-01-09	3500.0
15634	3962	1995-01-09	1996-01-02	3500.0
15634	3962	1996-01-02	1998-01-06	3500.0
15634	3962	1997-01-06	1998-01-06	3500.0
16114	3962	1994-01-01	1999-01-01	3611.0
16114	3962	2010-01-01	2013-01-01	3611.0
16192	3962	2013-01-01	2010-01-01	3500.0
16205	3962	1995-01-01	1996-01-01	3500.0
15634	3963	1998-01-06	2011-07-12	3500.0
15634	3964	2012-01-08	2013-01-01	3500.0
15634	3965	2012-01-09	2016-01-27	3510.0
15698	3965	2010-01-12	2013-01-04	3520.0
15724	3965			3520.0
15725	3965	2016-01-10	2013-01-01	3520.0
15743	3965	1996-01-01	1999-01-01	3520.0
15819	3965			3520.0
15843	3965	1979-01-01	1983-01-01	3520.0
15891	3965	1986-01-01	2016-01-27	3520.0
15938	3965			3520.0
15974	3965	2015-01-01	2018-01-01	3520.0
16235	3965	1984-01-01	1990-01-01	3520.0
15634	3966	2019-01-06	2019-02-07	3520.0
15743	3966	2019-01-06	2019-02-07	3520.0
15930	3966			3520.0
16073	3966	2019-01-06	2019-02-07	3520.0
15634	3967	1987-01-06	1988-01-06	3611.0
15634	3968	1990-01-09	1991-01-09	3611.0
15634	3969	1993-01-01	1994-01-01	3611.0
15634	3970	1993-01-06	1994-01-11	3611.0
15634	3971	1993-01-10	1994-01-11	3611.0
15634	3972	1993-01-11	1997-01-05	3611.0
15634	3973	1994-01-06	1995-01-06	3611.0
15634	3974	1999-01-02	2016-01-27	3611.0
15634	3975	2010-01-06	2011-01-09	3611.0
15634	3976	2012-01-06	2012-01-12	3611.0
15634	3977	2018-01-04	2016-01-27	3611.0
15634	3978			3611.0
15634	3979	2016-01-04	2016-01-27	3910.0
15635	3980	1980-01-01	1990-01-01	3500.0
15635	3981	1990-01-01	1992-01-01	3500.0
15635	3982	1993-01-01	1999-01-01	3500.0
15646	3982	1998-01-01	2011-01-01	3500.0
15767	3982	1983-01-01	1986-01-07	3500.0
15767	3982	1986-01-07	1990-01-08	3500.0
16202	3982	1989-01-11	1995-01-11	3500.0
15635	3983	1999-01-01	2011-01-01	3500.0
15635	3984	2013-01-01	2014-01-03	3500.0
15635	3985	2014-01-03	2016-01-10	3500.0
15635	3986			3611.0
15636	3987	1989-01-01	1991-01-01	3500.0
15636	3988	1995-01-01	1996-01-01	3500.0
15636	3989	1998-01-01	2010-01-10	3500.0
15636	3990	2010-01-10	2012-01-05	3500.0
15636	3991	2013-01-04	2015-01-04	3500.0
15636	3992	2016-01-01	2016-01-27	3500.0
15636	3993			3510.0
15681	3993	2010-01-01	2012-01-01	3520.0
15881	3993	2011-01-12	2014-01-01	3520.0
15636	3994			3610.0
15636	3995			3610.0
15636	3996			3610.0
15636	3997	2014-01-12	2016-01-27	3610.0
16337	3997	2012-01-10	2015-01-01	3611.0
15636	3998			3611.0
15636	3999			3611.0
15636	4000			3611.0
15636	4001			3611.0
15636	4002			3611.0
15636	4003			3611.0
15636	4004			3611.0
15636	4005			3611.0
15636	4006			3611.0
15636	4007			3910.0
15636	4008			3910.0
15636	4009			3910.0
15637	4010	1983-01-09	1985-01-09	3500.0
15637	4011	1990-01-02	1993-01-11	3500.0
15637	4012	1993-01-11	1996-01-02	3500.0
15637	4013	1996-01-02	1997-01-02	3500.0
15646	4013	1980-01-01	1982-01-01	3500.0
15646	4013	1992-01-01	1995-01-01	3500.0
15637	4014	2012-01-06	2016-01-05	3500.0
15637	4015	2014-01-03	2016-01-27	3500.0
15637	4015	2019-01-09	2016-01-27	3500.0
15637	4016	2017-01-01	2016-01-27	3610.0
15637	4017	2018-01-01	2016-01-27	3610.0
15637	4018	2010-01-01	2016-01-27	3610.0
15637	4019			3610.0
15637	4020	1979-01-01	1981-01-01	3611.0
15637	4021	1981-01-01	1983-01-01	3611.0
15637	4022	1986-01-01	1990-01-01	3611.0
15637	4023	1989-01-01	1990-01-01	3611.0
15637	4024	1992-01-01	1994-01-01	3611.0
15637	4025	1999-01-01	2012-01-01	3611.0
15637	4026	2010-01-01	2016-01-01	3611.0
15637	4027	2013-01-01	2016-01-01	3611.0
15638	4028	1976-01-08	2016-01-27	3500.0
15638	4029			3500.0
15638	4030	1989-01-01	1994-01-04	3500.0
15638	4031	1994-01-04	2012-01-06	3500.0
15638	4032	2019-01-05	2016-01-27	3500.0
15638	4033			3610.0
15740	4033			3610.0
15638	4034			3610.0
15638	4035			3610.0
15638	4036			3610.0
15638	4037			3610.0
15638	4038			3610.0
15638	4039	1980-01-01	1989-01-01	3611.0
15638	4040			3611.0
16370	4040	2011-01-11	2015-01-10	3611.0
15638	4041			3611.0
15739	4041	2018-01-01	2010-01-01	3611.0
15638	4042			3611.0
15796	4042	2014-01-10	2016-01-27	3610.0
15638	4043			3900.0
15799	4043			3910.0
16004	4043			3910.0
15638	4044			3900.0
15639	4045	1987-01-01	1988-01-01	3500.0
15639	4046	1988-01-01	1990-01-01	3500.0
15639	4047	1991-01-01	1991-01-12	3500.0
15768	4047	1979-01-01	1983-01-01	3500.0
15639	4048	1992-01-01	1994-01-01	3500.0
16083	4048	1986-01-01	1991-01-01	3500.0
15639	4049	1994-01-01	1998-01-01	3500.0
15639	4050	1998-01-01	2012-01-05	3500.0
15639	4051	2015-01-08	2014-01-05	3500.0
15639	4052	2014-01-05	2016-01-27	3500.0
15639	4053	1997-01-01	2011-01-01	3520.0
15639	4054	2016-01-01	2016-01-27	3610.0
15639	4055	2018-01-01	2016-01-27	3610.0
15639	4056	2010-01-01	2016-01-27	3610.0
15639	4057	2010-01-06	2016-01-27	3610.0
15639	4058	2011-01-01	2016-01-27	3610.0
15639	4059	2013-01-01	2016-01-27	3610.0
15639	4060			3611.0
15639	4061			3611.0
15639	4062			3611.0
15639	4063			3611.0
15639	4064	1997-01-01	2016-01-27	3611.0
15639	4065	1999-01-01	2011-01-01	3611.0
15639	4066			3611.0
15639	4067			3611.0
15639	4068	2016-01-01	2016-01-27	3611.0
15639	4069	2017-01-01	2018-01-01	3611.0
15639	4070	2017-01-01	2018-01-01	3611.0
15640	4071	1998-01-01	2016-01-27	3500.0
15640	4072			3500.0
15787	4072	2012-01-01	2019-01-01	3500.0
16004	4072	1986-01-01	2018-01-01	3500.0
15640	4073			3611.0
15661	4073			3610.0
16053	4073			3611.0
15641	4074			3500.0
15641	4075			3500.0
15641	4076			3520.0
15641	4077			3520.0
15641	4078			3610.0
15641	4078			3611.0
15641	4079			3610.0
15641	4080			3611.0
15641	4081			3611.0
15641	4082			3611.0
15641	4083			3611.0
15641	4084	2016-09-01	2016-01-27	3611.0
15641	4085			3611.0
16086	4085	2014-01-08	2016-01-02	3611.0
15641	4086			3910.0
15642	4087	1973-01-01	2016-01-27	3500.0
15642	4088			3500.0
15642	4089	2010-01-01	2016-01-27	3610.0
15643	4096	2010-11-03	2010-05-27	3500.0
15782	4096	1990-01-05	1994-01-05	3500.0
16071	4096	2012-03-14	2017-01-01	3500.0
16105	4096	2010-11-03	2013-01-09	3500.0
16359	4096	1990-01-05	1994-01-09	3500.0
15643	4097	1992-01-01	1996-01-01	3520.0
15777	4097	1992-01-01	1994-01-01	3520.0
15643	4099			3610.0
15987	4099			3610.0
15643	4108	2017-01-01	2010-01-11	3611.0
15643	4108	2010-01-11	2013-01-01	3611.0
15643	4109	2011-01-01	2013-01-01	3611.0
15839	4109	2019-01-01	2010-01-07	3611.0
15644	4110	1996-01-06	1997-01-10	3500.0
15644	4111	2010-01-08	2016-01-27	3500.0
15644	4112			3520.0
16052	4112			3510.0
16052	4112	2013-01-01	2016-01-27	3520.0
15644	4113	2016-01-04	2016-01-27	3610.0
15644	4114			3610.0
15644	4115	1992-01-09	1993-01-09	3611.0
15644	4116	1997-01-01	1999-01-01	3611.0
15644	4117	2016-01-04	2016-01-27	3611.0
15645	4123	1979-01-01	1984-01-01	3500.0
16181	4123	1997-01-01	1998-01-01	3500.0
15646	4125	1994-01-01	1998-01-01	3500.0
15646	4126	2018-02-01	2014-01-01	3500.0
16374	4126	1992-01-11	1999-02-16	3500.0
15646	4127			3610.0
15646	4128	2010-01-04	2016-01-27	3610.0
15646	4129			3610.0
15646	4130	2014-01-01	2016-01-27	3610.0
15646	4131	2014-01-04	2016-01-27	3610.0
15646	4132	1996-04-04	2016-01-27	3611.0
15646	4133			3611.0
15646	4134	2018-01-03	2016-01-27	3611.0
15646	4135			3611.0
15646	4136			3611.0
15646	4137			3611.0
15646	4138			3611.0
15646	4139			3611.0
15918	4139			3611.0
16374	4139			3611.0
15646	4140			3611.0
15646	4141			3611.0
15646	4142			3611.0
15646	4143			3611.0
15646	4144			3611.0
15646	4145			3611.0
15646	4146			3611.0
15646	4147			3611.0
15646	4148			3611.0
15646	4149			3611.0
15646	4150			3611.0
15646	4151			3611.0
15646	4152			3611.0
15646	4153			3611.0
15873	4153			3610.0
15941	4153			3610.0
15646	4154			3611.0
15941	4154	2014-01-01	2016-01-27	3610.0
15646	4155	2011-09-23	2014-01-01	3611.0
15740	4155			3610.0
15750	4155	2017-01-10	2011-09-23	3611.0
15941	4155	2014-01-01	2016-01-27	3610.0
15647	4160	1987-01-01	1992-01-01	3500.0
16218	4160	2016-01-01	2018-01-01	3500.0
15648	4167	1984-01-08	1986-01-01	3611.0
15648	4167	1986-01-11	2016-01-27	3611.0
15648	4174	1986-01-01	1990-01-06	3611.0
15648	4174	1990-01-06	2016-01-27	3611.0
15649	4177	1990-01-02	2010-01-11	3500.0
15649	4178	1998-01-04	2012-01-09	3500.0
16006	4178	1986-04-29	1999-01-04	3500.0
15649	4179	2011-04-13	2015-01-04	3500.0
15649	4180	2011-04-13	2015-01-04	3500.0
15649	4181	2012-01-01	2016-01-27	3610.0
15649	4182	2014-01-05	2016-01-27	3610.0
15649	4183	2016-01-04	2016-01-27	3610.0
16006	4183	1989-09-01	1999-01-04	3500.0
15649	4184	2016-01-04	2016-01-27	3610.0
15649	4185			3610.0
15649	4186			3610.0
15649	4187			3611.0
15649	4188	1995-01-01	2012-01-01	3611.0
15649	4189	1997-01-01	2016-01-27	3611.0
15649	4190	2012-01-03	2015-01-01	3611.0
15649	4191	2014-01-01	2016-01-27	3611.0
15649	4192			3611.0
15649	4193			3900.0
15650	4194			3500.0
15650	4195	1987-01-01	1990-01-01	3500.0
15650	4196	1990-01-01	1995-01-01	3500.0
15650	4197	2012-01-03	2012-01-05	3500.0
15650	4198	2017-01-01	2016-01-27	3500.0
15650	4199	2017-01-09	2016-01-27	3500.0
15650	4200	2011-01-01	2016-01-27	3610.0
15650	4201	2017-01-01	2016-01-27	3611.0
15650	4202	2017-01-01	2016-01-27	3611.0
15650	4203	2017-01-12	2011-01-01	3611.0
15650	4204	2010-01-09	2011-01-09	3611.0
15651	4205	1993-01-01	1999-01-01	3500.0
15712	4205	2013-01-10	2014-01-04	3500.0
15712	4205	2018-01-06	2010-01-06	3500.0
16237	4205	1975-01-01	1981-01-01	3500.0
15652	4210	1975-01-01	1980-01-01	3500.0
16147	4210	1993-01-01	1995-01-01	3611.0
16147	4210	1995-01-01	1998-01-01	3611.0
15652	4212	1985-01-01	1991-01-01	3500.0
15652	4212	1997-01-01	1999-01-01	3500.0
15827	4212	1997-01-01	2013-01-01	3611.0
15829	4212	1995-01-09	1998-03-08	3500.0
15829	4212	1995-01-01	1998-03-08	3500.0
16128	4212			3611.0
16147	4212	1998-01-11	2016-01-27	3500.0
16147	4212	2010-01-01	2012-01-01	3611.0
16302	4212	2018-01-09	2019-01-03	3500.0
15656	4238	1992-01-01	2011-01-01	3500.0
16051	4238	2017-01-01	2016-01-27	3500.0
15656	4239			3520.0
15657	4241	1993-01-01	1996-01-01	3611.0
15796	4241	2011-01-04	2016-01-27	3610.0
15658	4242			3500.0
15658	4243	1982-01-01	1986-01-01	3500.0
15658	4244	1990-01-01	2016-01-27	3500.0
15658	4245			3500.0
15658	4246	2014-01-09	2016-01-27	3500.0
15658	4247			3900.0
15659	4248	1977-01-01	1983-01-01	3500.0
15659	4248	2012-01-01	2016-01-27	3610.0
15659	4248			3611.0
15682	4248	1998-01-01	2012-01-07	3500.0
15802	4248	1990-01-05	1994-12-04	3500.0
15802	4248	1994-12-04	1995-01-06	3500.0
15659	4250	2016-03-16	2010-11-03	3500.0
15659	4250	2014-03-27	2016-01-27	3500.0
15757	4250	1978-05-09	1982-07-09	3500.0
15802	4250	1981-01-01	1995-01-06	3500.0
16002	4250	1982-07-09	1999-01-04	3500.0
15661	4259	1964-01-01	2016-01-27	3900.0
15661	4259			3910.0
15662	4264	1999-07-15	2012-01-05	3500.0
15662	4265	2017-01-09	2016-01-27	3500.0
15662	4266	2019-02-03	2014-03-27	3500.0
15662	4267	2010-11-03	2010-04-27	3500.0
15662	4268	2011-01-01	2011-01-09	3500.0
15662	4269	2011-01-09	2014-01-05	3500.0
15662	4270	2014-01-03	2016-01-27	3510.0
16253	4270	2011-01-03	2016-01-27	3510.0
16253	4270	2012-07-05	2010-01-03	3520.0
15662	4271	1998-01-01	2016-01-27	3610.0
15662	4272	2019-08-31	2016-01-27	3610.0
15662	4273	1987-01-09	1989-01-09	3611.0
15662	4274	2011-01-12	2012-01-01	3611.0
15662	4275	2012-01-02	2012-01-11	3611.0
15662	4276			3611.0
16374	4276	2010-01-01	2010-01-10	3611.0
15662	4277			3900.0
15662	4278	2016-01-04	2016-01-27	3910.0
15662	15437	2006-09-25	2006-11-29	-9
16000	15437	2006-09-07	2006-11-29	-9
15663	4279	1994-01-04	2012-01-01	3500.0
16271	4279			3611.0
15663	4280			3520.0
15663	4280	2017-01-03	2010-01-01	3520.0
15663	4281			3611.0
15663	4282			3611.0
15663	4283			3611.0
15663	4284			3611.0
15663	4285			3611.0
15663	4286			3611.0
15664	4287	1983-01-01	1985-01-06	3500.0
15664	4288	1985-01-01	1992-01-01	3500.0
15664	4289	1992-01-01	2012-01-01	3500.0
15664	4290	2012-01-10	2016-01-27	3500.0
15664	4291	1988-01-01	1994-01-01	3611.0
15664	4292	1996-01-01	1999-01-01	3611.0
15664	4293	1996-01-01	2012-01-01	3611.0
15664	4294	1997-01-01	2011-01-01	3611.0
15664	4295	1999-01-01	2012-01-01	3611.0
15664	4296	2010-01-01	2014-01-01	3611.0
15664	4297	2016-01-04	2016-01-27	3611.0
15664	4298			3611.0
15664	4299			3611.0
15664	4300			3900.0
15665	4301			3500.0
15665	4302	1983-01-01	1991-01-01	3500.0
15665	4303	1991-01-01	2012-01-05	3500.0
15665	4304			3611.0
15665	4305			3611.0
15665	4306			3611.0
15666	4307	1990-01-12	1993-01-01	3500.0
15984	4307	1986-01-01	1988-01-01	3500.0
16312	4307	1987-01-01	1991-01-01	3500.0
15666	4308	1993-01-01	2012-01-06	3500.0
15666	4309	2019-06-03	2011-05-24	3500.0
15666	4310	2011-01-07	2012-03-30	3500.0
15666	4310	2012-03-30	2016-01-27	3500.0
15666	4311			3610.0
15666	4312			3610.0
15666	4313			3610.0
15666	4314			3610.0
15666	4315			3610.0
15666	4316			3610.0
15672	4316	2017-01-01	2012-01-01	3611.0
15666	4317			3610.0
15666	4318	2013-01-09	2016-01-27	3610.0
15666	4319	1990-01-01	1993-01-01	3611.0
15666	4320	1990-01-01	1995-01-01	3611.0
15666	4320	1994-01-01	1995-01-01	3611.0
15666	4320	1994-01-01	1996-01-01	3611.0
15916	4320			3611.0
15666	4321	1991-01-01	2016-01-27	3611.0
15666	4322			3611.0
15666	4323	1994-01-01	2016-01-27	3611.0
15666	4324	1994-01-01	2016-01-27	3611.0
15666	4325	1995-01-01	2016-01-27	3611.0
15666	4326	1997-01-01	2016-01-27	3611.0
15666	4326	2010-01-01	2012-01-01	3611.0
15666	4327	2010-01-01	2016-01-27	3611.0
15768	4327	1991-01-09	1998-01-08	3500.0
15974	4327	1981-01-05	1983-01-09	3500.0
16137	4327	1982-01-01	1983-01-01	3611.0
15666	4328			3611.0
15666	4329	2016-01-04	2016-01-27	3611.0
15666	4330			3611.0
15666	4331			3611.0
15666	4332			3611.0
15666	4333			3611.0
15666	4334			3611.0
16259	4334			3611.0
15666	4335			3611.0
16259	4335			3611.0
15666	4336			3611.0
15923	4336	2014-01-01	2010-01-01	3611.0
16259	4336			3611.0
15666	4337			3611.0
15666	4338			3611.0
15666	4339			3611.0
15666	4340			3611.0
15666	4341			3611.0
15666	4342			3611.0
15666	4343			3611.0
15666	4344			3611.0
15666	4345			3611.0
15666	4346			3611.0
16259	4346			3611.0
15666	4347			3611.0
15666	4348			3611.0
16259	4348			3611.0
15666	4349			3611.0
15666	4350			3611.0
16259	4350			3611.0
15666	4351			3900.0
15666	4352			3900.0
15666	4353			3900.0
15666	4354			3900.0
15666	4355			3900.0
15666	4356			3900.0
15666	4357			3910.0
15666	4358			3910.0
15666	4359			3910.0
15667	4360	1990-01-01	1994-01-01	3500.0
15667	4361	1994-01-01	1998-01-01	3500.0
15980	4361	2015-01-06	2016-01-27	3610.0
15992	4361	2011-06-23	2015-01-06	3611.0
16009	4361			3611.0
16249	4361			3611.0
16256	4361	2011-01-01	2014-01-01	3611.0
16275	4361	2011-01-01	2015-01-01	3611.0
16339	4361	1992-01-11	1996-01-09	3500.0
15667	4362	1998-01-01	2012-01-03	3500.0
15667	4363	2012-01-03	2012-05-23	3500.0
15667	4364	2011-04-27	2011-12-16	3500.0
15667	4365	2013-01-02	2014-01-12	3500.0
15667	4366	2014-08-07	2014-12-15	3500.0
15667	4367	2014-12-15	2016-01-27	3500.0
15667	4368			3520.0
15667	4369			3520.0
15667	4370	2014-03-27	2016-01-27	3610.0
15713	4370	2014-03-27	2016-01-27	3610.0
16097	4370	2014-03-27	2016-01-27	3610.0
15667	4371	2014-01-06	2016-01-27	3610.0
15862	4371	1994-01-10	2016-01-27	3611.0
16019	4371	2017-01-07	2014-01-01	3611.0
15667	4372			3610.0
15667	4373			3610.0
15667	4374			3610.0
15667	4375			3610.0
15689	4375	2014-12-15	2016-01-27	3610.0
16078	4375	2013-01-07	2016-01-27	3610.0
15667	4376			3611.0
15667	4377			3611.0
15667	4378	2018-01-01	2011-01-12	3611.0
15667	4379	2010-01-01	2011-01-12	3611.0
15667	4380	2013-01-01	2016-01-27	3611.0
15667	4381	2013-01-04	2016-01-27	3611.0
15667	4382	2013-01-07	2016-01-27	3611.0
15706	4382	2013-01-07	2016-01-27	3610.0
16304	4382	2018-01-09	2011-01-07	3500.0
15667	4383	2013-08-27	2016-01-27	3611.0
15667	4384			3611.0
15667	4385			3900.0
15668	4386	1977-01-01	1979-01-01	3500.0
15668	4387	1977-01-01	1979-01-01	3500.0
16374	4387	1970-01-01	1972-08-16	3500.0
15668	4388	1983-01-01	1987-01-01	3500.0
15668	4389	1987-01-01	1988-01-01	3500.0
15668	4390	1988-01-01	1991-01-01	3500.0
15668	4390	1989-01-01	1991-01-01	3611.0
15668	4391	1991-01-01	2012-01-01	3500.0
15850	4391	2019-01-11	2010-01-11	3500.0
15964	4391	2012-01-01	2016-01-27	3610.0
15668	4392	2011-01-01	2016-01-27	3500.0
15668	4393	2013-01-01	2016-01-27	3610.0
15668	4394			3611.0
15668	4395			3611.0
15668	4396	2017-01-01	2019-01-01	3611.0
15668	4397			3900.0
15668	4398			3900.0
15668	4399			3900.0
15668	4400			3900.0
15668	4401			3900.0
15668	4402	2016-01-04	2016-01-27	3910.0
15669	4403	1994-01-04	1999-01-01	3500.0
15669	4404	1996-01-11	2010-01-09	3500.0
15669	4405	2010-01-09	2012-01-05	3500.0
15669	4406	2010-08-23	2016-01-01	3500.0
15669	4407	1994-01-01	1999-01-01	3520.0
15669	4408	2017-01-01	2016-01-27	3610.0
15669	4409	2017-01-01	2016-01-27	3610.0
15669	4410	2010-01-09	2016-01-27	3610.0
15669	4411	2011-01-12	2016-01-27	3610.0
15773	4411	2019-01-08	2010-01-08	3500.0
16208	4411	2019-01-01	2010-01-06	3500.0
15669	4412	2015-01-07	2016-01-27	3610.0
15669	4413			3611.0
15669	4414			3611.0
15669	4415			3611.0
15669	4416			3611.0
15669	4417	1994-01-01	1999-01-01	3611.0
15669	4418			3611.0
15669	4419			3611.0
15669	4420			3611.0
15669	4421			3611.0
15669	4422			3611.0
15669	4423	2014-03-16	2016-01-27	3611.0
15669	4424			3910.0
15669	4425			3910.0
15669	4426			3910.0
15669	4427			3910.0
15670	4428	1965-01-01	1972-01-01	3500.0
15670	4429	1972-01-01	1973-01-01	3500.0
15670	4430	1972-01-01	1974-01-01	3500.0
15670	4431	1974-01-01	2012-01-01	3500.0
15670	4432	1982-01-04	2012-01-04	3500.0
15670	4433	1986-01-04	2012-01-04	3500.0
15670	4434			3520.0
15670	4435			3610.0
15670	4436			3610.0
15670	4437	1986-01-01	1998-01-01	3611.0
15670	4437	1992-01-01	1994-01-01	3611.0
16365	4437			3611.0
15670	4438	1986-01-01	1994-01-01	3611.0
15670	4439	1992-01-01	1998-01-01	3611.0
15670	4440	1992-01-01	1994-01-01	3611.0
15670	4441	1994-01-01	1998-01-01	3611.0
16222	4441			3611.0
15670	4442	1991-01-01	1998-01-01	3611.0
15670	4443			3611.0
15670	4444			3611.0
15670	4445			3611.0
15670	4446			3611.0
15670	4447			3611.0
15670	4448			3611.0
15670	4449			3611.0
15670	4450			3611.0
15670	4451	2014-01-12	2016-01-27	3611.0
15671	4452	1982-07-09	1994-04-29	3500.0
15671	4453	2010-01-12	2016-01-27	3500.0
15671	4454	2016-01-04	2016-01-27	3610.0
15671	4455			3610.0
15671	4456	2018-01-07	2016-01-27	3610.0
15671	4457			3610.0
15671	4458			3610.0
15671	4459			3610.0
15671	4460			3610.0
15671	4461	1982-01-01	1986-01-01	3611.0
15671	4462	1986-01-01	1994-01-01	3611.0
15671	4463	1992-01-01	2015-01-01	3611.0
15671	4463	2015-01-01	2016-01-27	3611.0
15671	4464			3611.0
15671	4465			3611.0
15671	4466	1997-01-04	2012-01-01	3611.0
15671	4467	1997-01-01	2012-01-04	3611.0
15671	4468			3611.0
15671	4469			3611.0
15671	4470	1999-01-10	2016-01-27	3611.0
15671	4471			3611.0
15672	4472			3500.0
15672	4473	1998-01-01	2012-04-24	3500.0
15800	4473	1976-01-01	1982-01-01	3500.0
16040	4473	1979-10-12	1980-04-15	3500.0
16233	4473			3611.0
15672	4474	2015-01-10	2010-01-01	3500.0
15672	4474	2010-01-01	2010-01-07	3500.0
15672	4474	2010-01-07	2012-05-21	3500.0
15866	4474	1984-12-16	1998-01-01	3500.0
15672	4475	2012-05-21	2016-01-27	3500.0
15750	4475	2017-08-01	2012-01-02	3500.0
16129	4475	2011-04-15	2017-01-01	3500.0
15672	4476			3610.0
15672	4477			3610.0
15750	4477	2017-01-01	2012-01-02	3611.0
15672	4478			3610.0
15672	4479			3610.0
15672	4480			3610.0
16330	4480	2016-01-03	2018-01-02	3611.0
15672	4481			3610.0
15672	4482			3611.0
15672	4483			3611.0
15672	4484			3611.0
15672	4485			3611.0
15672	4486			3611.0
15672	4487			3611.0
15672	4488			3611.0
15672	4489			3611.0
15672	4490			3611.0
15672	4491			3611.0
15672	4492	2015-01-01	2018-01-01	3611.0
15672	4493	2015-01-01	2018-01-01	3611.0
15672	4494			3611.0
15672	4495			3611.0
15923	4495	2012-01-01	2016-01-27	3611.0
15672	4496			3611.0
15672	4497			3611.0
15740	4497	2010-01-07	2016-01-27	3610.0
15672	4498			3611.0
15855	4498			3610.0
15672	4499			3611.0
15672	4500			3611.0
15672	4501			3611.0
